category,type,comparative_word,is_to,sub_word,target_word
syntactic,gram9-plural-verbs,decrease,decreases,search,searches
syntactic,gram9-plural-verbs,decrease,decreases,see,sees
syntactic,gram9-plural-verbs,decrease,decreases,shuffle,shuffles
syntactic,gram9-plural-verbs,decrease,decreases,sing,sings
syntactic,gram9-plural-verbs,decrease,decreases,sit,sits
syntactic,gram9-plural-verbs,decrease,decreases,slow,slows
syntactic,gram9-plural-verbs,decrease,decreases,speak,speaks
syntactic,gram9-plural-verbs,decrease,decreases,swim,swims
syntactic,gram9-plural-verbs,decrease,decreases,talk,talks
syntactic,gram9-plural-verbs,decrease,decreases,think,thinks
syntactic,gram9-plural-verbs,decrease,decreases,vanish,vanishes
syntactic,gram9-plural-verbs,decrease,decreases,walk,walks
syntactic,gram9-plural-verbs,decrease,decreases,work,works
syntactic,gram9-plural-verbs,decrease,decreases,write,writes
syntactic,gram9-plural-verbs,describe,describes,eat,eats
syntactic,gram9-plural-verbs,describe,describes,enhance,enhances
syntactic,gram9-plural-verbs,describe,describes,estimate,estimates
syntactic,gram9-plural-verbs,describe,describes,find,finds
syntactic,gram9-plural-verbs,describe,describes,generate,generates
syntactic,gram9-plural-verbs,describe,describes,go,goes
syntactic,gram9-plural-verbs,describe,describes,implement,implements
syntactic,gram9-plural-verbs,describe,describes,increase,increases
syntactic,gram9-plural-verbs,describe,describes,listen,listens
syntactic,gram9-plural-verbs,describe,describes,play,plays
syntactic,gram9-plural-verbs,describe,describes,predict,predicts
syntactic,gram9-plural-verbs,describe,describes,provide,provides
syntactic,gram9-plural-verbs,describe,describes,say,says
syntactic,gram9-plural-verbs,describe,describes,scream,screams
syntactic,gram9-plural-verbs,describe,describes,search,searches
syntactic,gram9-plural-verbs,describe,describes,see,sees
syntactic,gram9-plural-verbs,describe,describes,shuffle,shuffles
syntactic,gram9-plural-verbs,describe,describes,sing,sings
syntactic,gram9-plural-verbs,describe,describes,sit,sits
syntactic,gram9-plural-verbs,describe,describes,slow,slows
syntactic,gram9-plural-verbs,describe,describes,speak,speaks
syntactic,gram9-plural-verbs,describe,describes,swim,swims
syntactic,gram9-plural-verbs,describe,describes,talk,talks
syntactic,gram9-plural-verbs,describe,describes,think,thinks
syntactic,gram9-plural-verbs,describe,describes,vanish,vanishes
syntactic,gram9-plural-verbs,describe,describes,walk,walks
syntactic,gram9-plural-verbs,describe,describes,work,works
syntactic,gram9-plural-verbs,describe,describes,write,writes
syntactic,gram9-plural-verbs,describe,describes,decrease,decreases
syntactic,gram9-plural-verbs,eat,eats,enhance,enhances
syntactic,gram9-plural-verbs,eat,eats,estimate,estimates
syntactic,gram9-plural-verbs,eat,eats,find,finds
syntactic,gram9-plural-verbs,eat,eats,generate,generates
syntactic,gram9-plural-verbs,eat,eats,go,goes
syntactic,gram9-plural-verbs,eat,eats,implement,implements
syntactic,gram9-plural-verbs,eat,eats,increase,increases
syntactic,gram9-plural-verbs,eat,eats,listen,listens
syntactic,gram9-plural-verbs,eat,eats,play,plays
syntactic,gram9-plural-verbs,eat,eats,predict,predicts
syntactic,gram9-plural-verbs,eat,eats,provide,provides
syntactic,gram9-plural-verbs,eat,eats,say,says
syntactic,gram9-plural-verbs,eat,eats,scream,screams
syntactic,gram9-plural-verbs,eat,eats,search,searches
syntactic,gram9-plural-verbs,eat,eats,see,sees
syntactic,gram9-plural-verbs,eat,eats,shuffle,shuffles
syntactic,gram9-plural-verbs,eat,eats,sing,sings
syntactic,gram9-plural-verbs,eat,eats,sit,sits
syntactic,gram9-plural-verbs,eat,eats,slow,slows
syntactic,gram9-plural-verbs,eat,eats,speak,speaks
syntactic,gram9-plural-verbs,eat,eats,swim,swims
syntactic,gram9-plural-verbs,eat,eats,talk,talks
syntactic,gram9-plural-verbs,eat,eats,think,thinks
syntactic,gram9-plural-verbs,eat,eats,vanish,vanishes
syntactic,gram9-plural-verbs,eat,eats,walk,walks
syntactic,gram9-plural-verbs,eat,eats,work,works
syntactic,gram9-plural-verbs,eat,eats,write,writes
syntactic,gram9-plural-verbs,eat,eats,decrease,decreases
syntactic,gram9-plural-verbs,eat,eats,describe,describes
syntactic,gram9-plural-verbs,enhance,enhances,estimate,estimates
syntactic,gram9-plural-verbs,enhance,enhances,find,finds
syntactic,gram9-plural-verbs,enhance,enhances,generate,generates
syntactic,gram9-plural-verbs,enhance,enhances,go,goes
syntactic,gram9-plural-verbs,enhance,enhances,implement,implements
syntactic,gram9-plural-verbs,enhance,enhances,increase,increases
syntactic,gram9-plural-verbs,enhance,enhances,listen,listens
syntactic,gram9-plural-verbs,enhance,enhances,play,plays
syntactic,gram9-plural-verbs,enhance,enhances,predict,predicts
syntactic,gram9-plural-verbs,enhance,enhances,provide,provides
syntactic,gram9-plural-verbs,enhance,enhances,say,says
syntactic,gram9-plural-verbs,enhance,enhances,scream,screams
syntactic,gram9-plural-verbs,enhance,enhances,search,searches
syntactic,gram9-plural-verbs,enhance,enhances,see,sees
syntactic,gram9-plural-verbs,enhance,enhances,shuffle,shuffles
syntactic,gram9-plural-verbs,enhance,enhances,sing,sings
syntactic,gram9-plural-verbs,enhance,enhances,sit,sits
syntactic,gram9-plural-verbs,enhance,enhances,slow,slows
syntactic,gram9-plural-verbs,enhance,enhances,speak,speaks
syntactic,gram9-plural-verbs,enhance,enhances,swim,swims
syntactic,gram9-plural-verbs,enhance,enhances,talk,talks
syntactic,gram9-plural-verbs,enhance,enhances,think,thinks
syntactic,gram9-plural-verbs,enhance,enhances,vanish,vanishes
syntactic,gram9-plural-verbs,enhance,enhances,walk,walks
syntactic,gram9-plural-verbs,enhance,enhances,work,works
syntactic,gram9-plural-verbs,enhance,enhances,write,writes
syntactic,gram9-plural-verbs,enhance,enhances,decrease,decreases
syntactic,gram9-plural-verbs,enhance,enhances,describe,describes
syntactic,gram9-plural-verbs,enhance,enhances,eat,eats
syntactic,gram9-plural-verbs,estimate,estimates,find,finds
syntactic,gram9-plural-verbs,estimate,estimates,generate,generates
syntactic,gram9-plural-verbs,estimate,estimates,go,goes
syntactic,gram9-plural-verbs,estimate,estimates,implement,implements
syntactic,gram9-plural-verbs,estimate,estimates,increase,increases
syntactic,gram9-plural-verbs,estimate,estimates,listen,listens
syntactic,gram9-plural-verbs,estimate,estimates,play,plays
syntactic,gram9-plural-verbs,estimate,estimates,predict,predicts
syntactic,gram9-plural-verbs,estimate,estimates,provide,provides
syntactic,gram9-plural-verbs,estimate,estimates,say,says
syntactic,gram9-plural-verbs,estimate,estimates,scream,screams
syntactic,gram9-plural-verbs,estimate,estimates,search,searches
syntactic,gram9-plural-verbs,estimate,estimates,see,sees
syntactic,gram9-plural-verbs,estimate,estimates,shuffle,shuffles
syntactic,gram9-plural-verbs,estimate,estimates,sing,sings
syntactic,gram9-plural-verbs,estimate,estimates,sit,sits
syntactic,gram9-plural-verbs,estimate,estimates,slow,slows
syntactic,gram9-plural-verbs,estimate,estimates,speak,speaks
syntactic,gram9-plural-verbs,estimate,estimates,swim,swims
syntactic,gram9-plural-verbs,estimate,estimates,talk,talks
syntactic,gram9-plural-verbs,estimate,estimates,think,thinks
syntactic,gram9-plural-verbs,estimate,estimates,vanish,vanishes
syntactic,gram9-plural-verbs,estimate,estimates,walk,walks
syntactic,gram9-plural-verbs,estimate,estimates,work,works
syntactic,gram9-plural-verbs,estimate,estimates,write,writes
syntactic,gram9-plural-verbs,estimate,estimates,decrease,decreases
syntactic,gram9-plural-verbs,estimate,estimates,describe,describes
syntactic,gram9-plural-verbs,estimate,estimates,eat,eats
syntactic,gram9-plural-verbs,estimate,estimates,enhance,enhances
syntactic,gram9-plural-verbs,find,finds,generate,generates
syntactic,gram9-plural-verbs,find,finds,go,goes
syntactic,gram9-plural-verbs,find,finds,implement,implements
syntactic,gram9-plural-verbs,find,finds,increase,increases
syntactic,gram9-plural-verbs,find,finds,listen,listens
syntactic,gram9-plural-verbs,find,finds,play,plays
syntactic,gram9-plural-verbs,find,finds,predict,predicts
syntactic,gram9-plural-verbs,find,finds,provide,provides
syntactic,gram9-plural-verbs,find,finds,say,says
syntactic,gram9-plural-verbs,find,finds,scream,screams
syntactic,gram9-plural-verbs,find,finds,search,searches
syntactic,gram9-plural-verbs,find,finds,see,sees
syntactic,gram9-plural-verbs,find,finds,shuffle,shuffles
syntactic,gram9-plural-verbs,find,finds,sing,sings
syntactic,gram9-plural-verbs,find,finds,sit,sits
syntactic,gram9-plural-verbs,find,finds,slow,slows
syntactic,gram9-plural-verbs,find,finds,speak,speaks
syntactic,gram9-plural-verbs,find,finds,swim,swims
syntactic,gram9-plural-verbs,find,finds,talk,talks
syntactic,gram9-plural-verbs,find,finds,think,thinks
syntactic,gram9-plural-verbs,find,finds,vanish,vanishes
syntactic,gram9-plural-verbs,find,finds,walk,walks
syntactic,gram9-plural-verbs,find,finds,work,works
syntactic,gram9-plural-verbs,find,finds,write,writes
syntactic,gram9-plural-verbs,find,finds,decrease,decreases
syntactic,gram9-plural-verbs,find,finds,describe,describes
syntactic,gram9-plural-verbs,find,finds,eat,eats
syntactic,gram9-plural-verbs,find,finds,enhance,enhances
syntactic,gram9-plural-verbs,find,finds,estimate,estimates
syntactic,gram9-plural-verbs,generate,generates,go,goes
syntactic,gram9-plural-verbs,generate,generates,implement,implements
syntactic,gram9-plural-verbs,generate,generates,increase,increases
syntactic,gram9-plural-verbs,generate,generates,listen,listens
syntactic,gram9-plural-verbs,generate,generates,play,plays
syntactic,gram9-plural-verbs,generate,generates,predict,predicts
syntactic,gram9-plural-verbs,generate,generates,provide,provides
syntactic,gram9-plural-verbs,generate,generates,say,says
syntactic,gram9-plural-verbs,generate,generates,scream,screams
syntactic,gram9-plural-verbs,generate,generates,search,searches
syntactic,gram9-plural-verbs,generate,generates,see,sees
syntactic,gram9-plural-verbs,generate,generates,shuffle,shuffles
syntactic,gram9-plural-verbs,generate,generates,sing,sings
syntactic,gram9-plural-verbs,generate,generates,sit,sits
syntactic,gram9-plural-verbs,generate,generates,slow,slows
syntactic,gram9-plural-verbs,generate,generates,speak,speaks
syntactic,gram9-plural-verbs,generate,generates,swim,swims
syntactic,gram9-plural-verbs,generate,generates,talk,talks
syntactic,gram9-plural-verbs,generate,generates,think,thinks
syntactic,gram9-plural-verbs,generate,generates,vanish,vanishes
syntactic,gram9-plural-verbs,generate,generates,walk,walks
syntactic,gram9-plural-verbs,generate,generates,work,works
syntactic,gram9-plural-verbs,generate,generates,write,writes
syntactic,gram9-plural-verbs,generate,generates,decrease,decreases
syntactic,gram9-plural-verbs,generate,generates,describe,describes
syntactic,gram9-plural-verbs,generate,generates,eat,eats
syntactic,gram9-plural-verbs,generate,generates,enhance,enhances
syntactic,gram9-plural-verbs,generate,generates,estimate,estimates
syntactic,gram9-plural-verbs,generate,generates,find,finds
syntactic,gram9-plural-verbs,go,goes,implement,implements
syntactic,gram9-plural-verbs,go,goes,increase,increases
syntactic,gram9-plural-verbs,go,goes,listen,listens
syntactic,gram9-plural-verbs,go,goes,play,plays
syntactic,gram9-plural-verbs,go,goes,predict,predicts
syntactic,gram9-plural-verbs,go,goes,provide,provides
syntactic,gram9-plural-verbs,go,goes,say,says
syntactic,gram9-plural-verbs,go,goes,scream,screams
syntactic,gram9-plural-verbs,go,goes,search,searches
syntactic,gram9-plural-verbs,go,goes,see,sees
syntactic,gram9-plural-verbs,go,goes,shuffle,shuffles
syntactic,gram9-plural-verbs,go,goes,sing,sings
syntactic,gram9-plural-verbs,go,goes,sit,sits
syntactic,gram9-plural-verbs,go,goes,slow,slows
syntactic,gram9-plural-verbs,go,goes,speak,speaks
syntactic,gram9-plural-verbs,go,goes,swim,swims
syntactic,gram9-plural-verbs,go,goes,talk,talks
syntactic,gram9-plural-verbs,go,goes,think,thinks
syntactic,gram9-plural-verbs,go,goes,vanish,vanishes
syntactic,gram9-plural-verbs,go,goes,walk,walks
syntactic,gram9-plural-verbs,go,goes,work,works
syntactic,gram9-plural-verbs,go,goes,write,writes
syntactic,gram9-plural-verbs,go,goes,decrease,decreases
syntactic,gram9-plural-verbs,go,goes,describe,describes
syntactic,gram9-plural-verbs,go,goes,eat,eats
syntactic,gram9-plural-verbs,go,goes,enhance,enhances
syntactic,gram9-plural-verbs,go,goes,estimate,estimates
syntactic,gram9-plural-verbs,go,goes,find,finds
syntactic,gram9-plural-verbs,go,goes,generate,generates
syntactic,gram9-plural-verbs,implement,implements,increase,increases
syntactic,gram9-plural-verbs,implement,implements,listen,listens
syntactic,gram9-plural-verbs,implement,implements,play,plays
syntactic,gram9-plural-verbs,implement,implements,predict,predicts
syntactic,gram9-plural-verbs,implement,implements,provide,provides
syntactic,gram9-plural-verbs,implement,implements,say,says
syntactic,gram9-plural-verbs,implement,implements,scream,screams
syntactic,gram9-plural-verbs,implement,implements,search,searches
syntactic,gram9-plural-verbs,implement,implements,see,sees
syntactic,gram9-plural-verbs,implement,implements,shuffle,shuffles
syntactic,gram9-plural-verbs,implement,implements,sing,sings
syntactic,gram9-plural-verbs,implement,implements,sit,sits
syntactic,gram9-plural-verbs,implement,implements,slow,slows
syntactic,gram9-plural-verbs,implement,implements,speak,speaks
syntactic,gram9-plural-verbs,implement,implements,swim,swims
syntactic,gram9-plural-verbs,implement,implements,talk,talks
syntactic,gram9-plural-verbs,implement,implements,think,thinks
syntactic,gram9-plural-verbs,implement,implements,vanish,vanishes
syntactic,gram9-plural-verbs,implement,implements,walk,walks
syntactic,gram9-plural-verbs,implement,implements,work,works
syntactic,gram9-plural-verbs,implement,implements,write,writes
syntactic,gram9-plural-verbs,implement,implements,decrease,decreases
syntactic,gram9-plural-verbs,implement,implements,describe,describes
syntactic,gram9-plural-verbs,implement,implements,eat,eats
syntactic,gram9-plural-verbs,implement,implements,enhance,enhances
syntactic,gram9-plural-verbs,implement,implements,estimate,estimates
syntactic,gram9-plural-verbs,implement,implements,find,finds
syntactic,gram9-plural-verbs,implement,implements,generate,generates
syntactic,gram9-plural-verbs,implement,implements,go,goes
syntactic,gram9-plural-verbs,increase,increases,listen,listens
syntactic,gram9-plural-verbs,increase,increases,play,plays
syntactic,gram9-plural-verbs,increase,increases,predict,predicts
syntactic,gram9-plural-verbs,increase,increases,provide,provides
syntactic,gram9-plural-verbs,increase,increases,say,says
syntactic,gram9-plural-verbs,increase,increases,scream,screams
syntactic,gram9-plural-verbs,increase,increases,search,searches
syntactic,gram9-plural-verbs,increase,increases,see,sees
syntactic,gram9-plural-verbs,increase,increases,shuffle,shuffles
syntactic,gram9-plural-verbs,increase,increases,sing,sings
syntactic,gram9-plural-verbs,increase,increases,sit,sits
syntactic,gram9-plural-verbs,increase,increases,slow,slows
syntactic,gram9-plural-verbs,increase,increases,speak,speaks
syntactic,gram9-plural-verbs,increase,increases,swim,swims
syntactic,gram9-plural-verbs,increase,increases,talk,talks
syntactic,gram9-plural-verbs,increase,increases,think,thinks
syntactic,gram9-plural-verbs,increase,increases,vanish,vanishes
syntactic,gram9-plural-verbs,increase,increases,walk,walks
syntactic,gram9-plural-verbs,increase,increases,work,works
syntactic,gram9-plural-verbs,increase,increases,write,writes
syntactic,gram9-plural-verbs,increase,increases,decrease,decreases
syntactic,gram9-plural-verbs,increase,increases,describe,describes
syntactic,gram9-plural-verbs,increase,increases,eat,eats
syntactic,gram9-plural-verbs,increase,increases,enhance,enhances
syntactic,gram9-plural-verbs,increase,increases,estimate,estimates
syntactic,gram9-plural-verbs,increase,increases,find,finds
syntactic,gram9-plural-verbs,increase,increases,generate,generates
syntactic,gram9-plural-verbs,increase,increases,go,goes
syntactic,gram9-plural-verbs,increase,increases,implement,implements
syntactic,gram9-plural-verbs,listen,listens,play,plays
syntactic,gram9-plural-verbs,listen,listens,predict,predicts
syntactic,gram9-plural-verbs,listen,listens,provide,provides
syntactic,gram9-plural-verbs,listen,listens,say,says
syntactic,gram9-plural-verbs,listen,listens,scream,screams
syntactic,gram9-plural-verbs,listen,listens,search,searches
syntactic,gram9-plural-verbs,listen,listens,see,sees
syntactic,gram9-plural-verbs,listen,listens,shuffle,shuffles
syntactic,gram9-plural-verbs,listen,listens,sing,sings
syntactic,gram9-plural-verbs,listen,listens,sit,sits
syntactic,gram9-plural-verbs,listen,listens,slow,slows
syntactic,gram9-plural-verbs,listen,listens,speak,speaks
syntactic,gram9-plural-verbs,listen,listens,swim,swims
syntactic,gram9-plural-verbs,listen,listens,talk,talks
syntactic,gram9-plural-verbs,listen,listens,think,thinks
syntactic,gram9-plural-verbs,listen,listens,vanish,vanishes
syntactic,gram9-plural-verbs,listen,listens,walk,walks
syntactic,gram9-plural-verbs,listen,listens,work,works
syntactic,gram9-plural-verbs,listen,listens,write,writes
syntactic,gram9-plural-verbs,listen,listens,decrease,decreases
syntactic,gram9-plural-verbs,listen,listens,describe,describes
syntactic,gram9-plural-verbs,listen,listens,eat,eats
syntactic,gram9-plural-verbs,listen,listens,enhance,enhances
syntactic,gram9-plural-verbs,listen,listens,estimate,estimates
syntactic,gram9-plural-verbs,listen,listens,find,finds
syntactic,gram9-plural-verbs,listen,listens,generate,generates
syntactic,gram9-plural-verbs,listen,listens,go,goes
syntactic,gram9-plural-verbs,listen,listens,implement,implements
syntactic,gram9-plural-verbs,listen,listens,increase,increases
syntactic,gram9-plural-verbs,play,plays,predict,predicts
syntactic,gram9-plural-verbs,play,plays,provide,provides
syntactic,gram9-plural-verbs,play,plays,say,says
syntactic,gram9-plural-verbs,play,plays,scream,screams
syntactic,gram9-plural-verbs,play,plays,search,searches
syntactic,gram9-plural-verbs,play,plays,see,sees
syntactic,gram9-plural-verbs,play,plays,shuffle,shuffles
syntactic,gram9-plural-verbs,play,plays,sing,sings
syntactic,gram9-plural-verbs,play,plays,sit,sits
syntactic,gram9-plural-verbs,play,plays,slow,slows
syntactic,gram9-plural-verbs,play,plays,speak,speaks
syntactic,gram9-plural-verbs,play,plays,swim,swims
syntactic,gram9-plural-verbs,play,plays,talk,talks
syntactic,gram9-plural-verbs,play,plays,think,thinks
syntactic,gram9-plural-verbs,play,plays,vanish,vanishes
syntactic,gram9-plural-verbs,play,plays,walk,walks
syntactic,gram9-plural-verbs,play,plays,work,works
syntactic,gram9-plural-verbs,play,plays,write,writes
syntactic,gram9-plural-verbs,play,plays,decrease,decreases
syntactic,gram9-plural-verbs,play,plays,describe,describes
syntactic,gram9-plural-verbs,play,plays,eat,eats
syntactic,gram9-plural-verbs,play,plays,enhance,enhances
syntactic,gram9-plural-verbs,play,plays,estimate,estimates
syntactic,gram9-plural-verbs,play,plays,find,finds
syntactic,gram9-plural-verbs,play,plays,generate,generates
syntactic,gram9-plural-verbs,play,plays,go,goes
syntactic,gram9-plural-verbs,play,plays,implement,implements
syntactic,gram9-plural-verbs,play,plays,increase,increases
syntactic,gram9-plural-verbs,play,plays,listen,listens
syntactic,gram9-plural-verbs,predict,predicts,provide,provides
syntactic,gram9-plural-verbs,predict,predicts,say,says
syntactic,gram9-plural-verbs,predict,predicts,scream,screams
syntactic,gram9-plural-verbs,predict,predicts,search,searches
syntactic,gram9-plural-verbs,predict,predicts,see,sees
syntactic,gram9-plural-verbs,predict,predicts,shuffle,shuffles
syntactic,gram9-plural-verbs,predict,predicts,sing,sings
syntactic,gram9-plural-verbs,predict,predicts,sit,sits
syntactic,gram9-plural-verbs,predict,predicts,slow,slows
syntactic,gram9-plural-verbs,predict,predicts,speak,speaks
syntactic,gram9-plural-verbs,predict,predicts,swim,swims
syntactic,gram9-plural-verbs,predict,predicts,talk,talks
syntactic,gram9-plural-verbs,predict,predicts,think,thinks
syntactic,gram9-plural-verbs,predict,predicts,vanish,vanishes
syntactic,gram9-plural-verbs,predict,predicts,walk,walks
syntactic,gram9-plural-verbs,predict,predicts,work,works
syntactic,gram9-plural-verbs,predict,predicts,write,writes
syntactic,gram9-plural-verbs,predict,predicts,decrease,decreases
syntactic,gram9-plural-verbs,predict,predicts,describe,describes
syntactic,gram9-plural-verbs,predict,predicts,eat,eats
syntactic,gram9-plural-verbs,predict,predicts,enhance,enhances
syntactic,gram9-plural-verbs,predict,predicts,estimate,estimates
syntactic,gram9-plural-verbs,predict,predicts,find,finds
syntactic,gram9-plural-verbs,predict,predicts,generate,generates
syntactic,gram9-plural-verbs,predict,predicts,go,goes
syntactic,gram9-plural-verbs,predict,predicts,implement,implements
syntactic,gram9-plural-verbs,predict,predicts,increase,increases
syntactic,gram9-plural-verbs,predict,predicts,listen,listens
syntactic,gram9-plural-verbs,predict,predicts,play,plays
syntactic,gram9-plural-verbs,provide,provides,say,says
syntactic,gram9-plural-verbs,provide,provides,scream,screams
syntactic,gram9-plural-verbs,provide,provides,search,searches
syntactic,gram9-plural-verbs,provide,provides,see,sees
syntactic,gram9-plural-verbs,provide,provides,shuffle,shuffles
syntactic,gram9-plural-verbs,provide,provides,sing,sings
syntactic,gram9-plural-verbs,provide,provides,sit,sits
syntactic,gram9-plural-verbs,provide,provides,slow,slows
syntactic,gram9-plural-verbs,provide,provides,speak,speaks
syntactic,gram9-plural-verbs,provide,provides,swim,swims
syntactic,gram9-plural-verbs,provide,provides,talk,talks
syntactic,gram9-plural-verbs,provide,provides,think,thinks
syntactic,gram9-plural-verbs,provide,provides,vanish,vanishes
syntactic,gram9-plural-verbs,provide,provides,walk,walks
syntactic,gram9-plural-verbs,provide,provides,work,works
syntactic,gram9-plural-verbs,provide,provides,write,writes
syntactic,gram9-plural-verbs,provide,provides,decrease,decreases
syntactic,gram9-plural-verbs,provide,provides,describe,describes
syntactic,gram9-plural-verbs,provide,provides,eat,eats
syntactic,gram9-plural-verbs,provide,provides,enhance,enhances
syntactic,gram9-plural-verbs,provide,provides,estimate,estimates
syntactic,gram9-plural-verbs,provide,provides,find,finds
syntactic,gram9-plural-verbs,provide,provides,generate,generates
syntactic,gram9-plural-verbs,provide,provides,go,goes
syntactic,gram9-plural-verbs,provide,provides,implement,implements
syntactic,gram9-plural-verbs,provide,provides,increase,increases
syntactic,gram9-plural-verbs,provide,provides,listen,listens
syntactic,gram9-plural-verbs,provide,provides,play,plays
syntactic,gram9-plural-verbs,provide,provides,predict,predicts
syntactic,gram9-plural-verbs,say,says,scream,screams
syntactic,gram9-plural-verbs,say,says,search,searches
syntactic,gram9-plural-verbs,say,says,see,sees
syntactic,gram9-plural-verbs,say,says,shuffle,shuffles
syntactic,gram9-plural-verbs,say,says,sing,sings
syntactic,gram9-plural-verbs,say,says,sit,sits
syntactic,gram9-plural-verbs,say,says,slow,slows
syntactic,gram9-plural-verbs,say,says,speak,speaks
syntactic,gram9-plural-verbs,say,says,swim,swims
syntactic,gram9-plural-verbs,say,says,talk,talks
syntactic,gram9-plural-verbs,say,says,think,thinks
syntactic,gram9-plural-verbs,say,says,vanish,vanishes
syntactic,gram9-plural-verbs,say,says,walk,walks
syntactic,gram9-plural-verbs,say,says,work,works
syntactic,gram9-plural-verbs,say,says,write,writes
syntactic,gram9-plural-verbs,say,says,decrease,decreases
syntactic,gram9-plural-verbs,say,says,describe,describes
syntactic,gram9-plural-verbs,say,says,eat,eats
syntactic,gram9-plural-verbs,say,says,enhance,enhances
syntactic,gram9-plural-verbs,say,says,estimate,estimates
syntactic,gram9-plural-verbs,say,says,find,finds
syntactic,gram9-plural-verbs,say,says,generate,generates
syntactic,gram9-plural-verbs,say,says,go,goes
syntactic,gram9-plural-verbs,say,says,implement,implements
syntactic,gram9-plural-verbs,say,says,increase,increases
syntactic,gram9-plural-verbs,say,says,listen,listens
syntactic,gram9-plural-verbs,say,says,play,plays
syntactic,gram9-plural-verbs,say,says,predict,predicts
syntactic,gram9-plural-verbs,say,says,provide,provides
syntactic,gram9-plural-verbs,scream,screams,search,searches
syntactic,gram9-plural-verbs,scream,screams,see,sees
syntactic,gram9-plural-verbs,scream,screams,shuffle,shuffles
syntactic,gram9-plural-verbs,scream,screams,sing,sings
syntactic,gram9-plural-verbs,scream,screams,sit,sits
syntactic,gram9-plural-verbs,scream,screams,slow,slows
syntactic,gram9-plural-verbs,scream,screams,speak,speaks
syntactic,gram9-plural-verbs,scream,screams,swim,swims
syntactic,gram9-plural-verbs,scream,screams,talk,talks
syntactic,gram9-plural-verbs,scream,screams,think,thinks
syntactic,gram9-plural-verbs,scream,screams,vanish,vanishes
syntactic,gram9-plural-verbs,scream,screams,walk,walks
syntactic,gram9-plural-verbs,scream,screams,work,works
syntactic,gram9-plural-verbs,scream,screams,write,writes
syntactic,gram9-plural-verbs,scream,screams,decrease,decreases
syntactic,gram9-plural-verbs,scream,screams,describe,describes
syntactic,gram9-plural-verbs,scream,screams,eat,eats
syntactic,gram9-plural-verbs,scream,screams,enhance,enhances
syntactic,gram9-plural-verbs,scream,screams,estimate,estimates
syntactic,gram9-plural-verbs,scream,screams,find,finds
syntactic,gram9-plural-verbs,scream,screams,generate,generates
syntactic,gram9-plural-verbs,scream,screams,go,goes
syntactic,gram9-plural-verbs,scream,screams,implement,implements
syntactic,gram9-plural-verbs,scream,screams,increase,increases
syntactic,gram9-plural-verbs,scream,screams,listen,listens
syntactic,gram9-plural-verbs,scream,screams,play,plays
syntactic,gram9-plural-verbs,scream,screams,predict,predicts
syntactic,gram9-plural-verbs,scream,screams,provide,provides
syntactic,gram9-plural-verbs,scream,screams,say,says
syntactic,gram9-plural-verbs,search,searches,see,sees
syntactic,gram9-plural-verbs,search,searches,shuffle,shuffles
syntactic,gram9-plural-verbs,search,searches,sing,sings
syntactic,gram9-plural-verbs,search,searches,sit,sits
syntactic,gram9-plural-verbs,search,searches,slow,slows
syntactic,gram9-plural-verbs,search,searches,speak,speaks
syntactic,gram9-plural-verbs,search,searches,swim,swims
syntactic,gram9-plural-verbs,search,searches,talk,talks
syntactic,gram9-plural-verbs,search,searches,think,thinks
syntactic,gram9-plural-verbs,search,searches,vanish,vanishes
syntactic,gram9-plural-verbs,search,searches,walk,walks
syntactic,gram9-plural-verbs,search,searches,work,works
syntactic,gram9-plural-verbs,search,searches,write,writes
syntactic,gram9-plural-verbs,search,searches,decrease,decreases
syntactic,gram9-plural-verbs,search,searches,describe,describes
syntactic,gram9-plural-verbs,search,searches,eat,eats
syntactic,gram9-plural-verbs,search,searches,enhance,enhances
syntactic,gram9-plural-verbs,search,searches,estimate,estimates
syntactic,gram9-plural-verbs,search,searches,find,finds
syntactic,gram9-plural-verbs,search,searches,generate,generates
syntactic,gram9-plural-verbs,search,searches,go,goes
syntactic,gram9-plural-verbs,search,searches,implement,implements
syntactic,gram9-plural-verbs,search,searches,increase,increases
syntactic,gram9-plural-verbs,search,searches,listen,listens
syntactic,gram9-plural-verbs,search,searches,play,plays
syntactic,gram9-plural-verbs,search,searches,predict,predicts
syntactic,gram9-plural-verbs,search,searches,provide,provides
syntactic,gram9-plural-verbs,search,searches,say,says
syntactic,gram9-plural-verbs,search,searches,scream,screams
syntactic,gram9-plural-verbs,see,sees,shuffle,shuffles
syntactic,gram9-plural-verbs,see,sees,sing,sings
syntactic,gram9-plural-verbs,see,sees,sit,sits
syntactic,gram9-plural-verbs,see,sees,slow,slows
syntactic,gram9-plural-verbs,see,sees,speak,speaks
syntactic,gram9-plural-verbs,see,sees,swim,swims
syntactic,gram9-plural-verbs,see,sees,talk,talks
syntactic,gram9-plural-verbs,see,sees,think,thinks
syntactic,gram9-plural-verbs,see,sees,vanish,vanishes
syntactic,gram9-plural-verbs,see,sees,walk,walks
syntactic,gram9-plural-verbs,see,sees,work,works
syntactic,gram9-plural-verbs,see,sees,write,writes
syntactic,gram9-plural-verbs,see,sees,decrease,decreases
syntactic,gram9-plural-verbs,see,sees,describe,describes
syntactic,gram9-plural-verbs,see,sees,eat,eats
syntactic,gram9-plural-verbs,see,sees,enhance,enhances
syntactic,gram9-plural-verbs,see,sees,estimate,estimates
syntactic,gram9-plural-verbs,see,sees,find,finds
